Frequency,Power Loss,Distance,Height Difference,Peak Avg. Height Diff,Peak Avg. Dist.,Max Peak,Peak Count
0.449425,134.14000000000001,2.7195369615636835,-27.0,2.875,0.29111643715727764,22.0,9
0.449425,132.81,2.73832291671712,-28.0,2.2222222222222223,0.1926995319070217,25.0,10
0.449425,131.86,2.7691965403672856,-27.0,5.75,0.39330179401570586,27.0,5
0.449425,130.26,2.787982313512821,-28.0,3.5714285714285716,0.25925977611379264,28.0,8
0.449425,134.16,2.8067677226416774,-29.0,4.0,0.25925977611379264,28.0,8
0.449425,133.1,2.8067677226416774,-29.0,4.0,0.25925977611379264,28.0,8
0.449425,131.66,2.8255527677526513,-29.0,4.333333333333333,0.32618499761330544,28.0,7
0.449425,130.92,2.8752116185158436,-32.0,5.75,0.45370574580208217,29.0,5
0.449425,127.85,2.8752116185158436,-32.0,5.75,0.45370574580208217,29.0,5
0.449425,131.0,2.8939961175975384,-34.0,4.666666666666667,0.31902359915314815,31.0,7
0.449425,131.08,2.9248702872582966,-37.0,5.333333333333333,0.3241694457846796,32.0,7
0.449425,133.85,2.9436546043299856,-37.0,4.0,0.3004554610870262,34.0,7
0.449425,128.1,2.962438557380259,-36.0,3.4285714285714284,0.2717215734606101,35.0,8
0.449425,130.88,2.962438557380259,-36.0,3.4285714285714284,0.2717215734606101,35.0,8
0.449425,127.16,3.0120966800856515,-39.0,4.428571428571429,0.3062365831892403,36.0,8
0.449425,129.44,3.03088026911333,-39.0,6.0,0.32042464425867667,40.0,8
0.449425,126.66999999999999,3.03088026911333,-39.0,6.0,0.32042464425867667,40.0,8
0.449425,129.09,3.0805380277870884,-43.0,7.333333333333333,0.38210513576084865,44.0,7
0.449425,133.88,3.099321070778671,-46.0,8.8,0.46228277151133473,46.0,6
0.449425,133.12,3.099321070778671,-46.0,8.8,0.46228277151133473,46.0,6
0.449425,132.69,3.1181037497446966,-47.0,13.0,0.5825491341306748,50.0,5
0.449425,132.41,3.1677609623737393,-47.0,11.6,0.46979507861640374,51.0,6
0.449425,133.71,3.1677609623737393,-47.0,11.6,0.46979507861640374,51.0,6
0.449425,133.53,3.217417992981437,-45.0,12.2,0.5280455325178373,52.0,6
0.449425,137.08,3.217417992981437,-45.0,12.2,0.5280455325178373,52.0,6
0.449425,139.27,3.2361999438928257,-43.0,8.428571428571429,0.3798585162143679,54.0,8
0.449425,141.61,3.2670748415705777,-44.0,9.333333333333334,0.43489224883141464,52.0,7
0.449425,145.3,3.2858566104675724,-43.0,8.142857142857142,0.375447894555069,54.0,8
0.449425,145.62,3.2858566104675724,-43.0,8.142857142857142,0.375447894555069,54.0,8
0.449425,143.55,3.3046380153348887,-42.0,6.125,0.3107316922759432,52.0,9
0.449425,141.55,3.354294317871414,-42.0,4.181818181818182,0.24514301375619302,49.0,12
0.449425,142.28,3.354294317871414,-42.0,4.181818181818182,0.24514301375619302,49.0,12
