Frequency,Power Loss,Distance,Height Difference,Peak Avg. Height Diff,Peak Avg. Dist.,Max Peak,Peak Count
0.449425,105.53,0.6974997142093856,-123.0,7.0,0.4504684970033377,129.0,2
0.449425,108.02000000000001,0.6974997142093856,-123.0,7.0,0.4504684970033377,129.0,2
0.449425,110.75,0.7102147494653542,-124.0,7.0,0.43230463010863873,129.0,2
0.449425,113.44,0.7410936516160218,-122.0,7.0,0.43230463010863873,129.0,2
0.449425,113.07,0.7592569697102225,-122.0,7.0,0.43230463010863873,129.0,2
0.449425,112.48,0.7901356889269828,-122.0,7.0,0.43230463010863873,129.0,2
0.449425,106.4,0.808299189954841,-124.0,7.0,0.43230463010863873,129.0,2
0.449425,105.13,0.8391777262376942,-124.0,7.0,0.43230463010863873,129.0,2
0.449425,106.78999999999999,0.8573412272655524,-125.0,5.0,0.29607352891703764,129.0,3
0.449425,109.09,0.875505094160254,-126.0,7.0,0.45046849700334035,129.0,2
0.449425,112.11,0.906383264575263,-125.0,5.0,0.32059463903909236,129.0,3
0.449425,114.37,0.9554251189510785,-126.0,7.0,0.43230463010863873,129.0,2
0.449425,111.66,0.9554251189510785,-126.0,7.0,0.43230463010863873,129.0,2
0.449425,115.74000000000001,0.9735891687784343,-126.0,7.0,0.45046867993599704,129.0,2
0.449425,120.75,0.9917534015384643,-125.0,3.0,0.3478403479126835,127.0,3
0.449425,122.14000000000001,0.9917534015384643,-125.0,3.0,0.3478403479126835,127.0,3
0.449425,126.03999999999999,1.0099180001630927,-120.0,0.6666666666666666,0.22160114669106382,124.0,4
0.449425,122.56,1.0280827817196512,-117.0,1.0,0.30152364108406193,124.0,3
0.449425,122.27000000000001,1.0589600374706212,-117.0,1.0,0.23794861441667317,124.0,4
0.449425,122.00999999999999,1.0898372932185807,-118.0,2.0,0.2482411549559234,126.0,4
0.449425,123.16,1.0898372932185807,-118.0,2.0,0.2482411549559234,126.0,4
0.449425,120.15,1.1515918047086136,-116.0,5.0,0.3632792501876696,129.0,3
0.449425,120.03,1.1515918047086136,-116.0,5.0,0.3632792501876696,129.0,3
0.449425,124.39000000000001,1.1824690604499013,-115.0,3.3333333333333335,0.27911877657047623,129.0,4
0.449425,125.16,1.2133463161885198,-113.0,5.0,0.4341169756611302,129.0,3
0.449425,128.17,1.2442235719260675,-113.0,2.5,0.21251770404129847,129.0,5
0.449425,131.03,1.2623874388207745,-106.0,5.0,0.41867789045461407,129.0,3
0.449425,131.66,1.2932645116224877,-107.0,2.5,0.21705835062976406,129.0,5
0.449425,133.3,1.3423052683827392,-101.0,5.0,0.4341169756611302,129.0,3
0.449425,132.63,1.3423052683827392,-101.0,5.0,0.4341169756611302,129.0,3
0.449425,132.81,1.3913460251407972,-99.0,5.0,0.41867789045461407,129.0,3
0.449425,135.12,1.3913460251407972,-99.0,5.0,0.41867789045461407,129.0,3
0.449425,135.54,1.4222227320682732,-101.0,5.8,0.21542243931356292,129.0,6
0.449425,133.31,1.4530994389927845,-102.0,5.0,0.42503513368062423,129.0,3
0.449425,131.8,1.48397614591407,-102.0,7.25,0.28471658554089174,129.0,5
0.449425,132.71,1.514852852833177,-102.0,7.5,0.29243585373959813,129.0,5
0.449425,133.21,1.514852852833177,-102.0,7.5,0.29243585373959813,129.0,5
0.449425,136.07,1.545729559748535,-102.0,5.25,0.30015512193749067,129.0,5
0.449425,134.56,1.5766062666609286,-100.0,4.75,0.30787439013476564,129.0,5
0.449425,133.53,1.5893203872140582,-103.0,4.0,0.49314835185174216,129.0,3
0.449425,137.52,1.6201972770558668,-100.0,4.666666666666667,0.3983905520264622,129.0,4
0.449425,135.0,1.6201972770558668,-100.0,4.666666666666667,0.3983905520264622,129.0,4
0.449425,136.43,1.6329123122778622,-105.0,4.333333333333333,0.40262908003959924,129.0,4
0.449425,134.2,1.6637893850501215,-100.0,2.75,0.3096912154272312,129.0,5
0.449425,133.52,1.6637893850501215,-100.0,2.75,0.3096912154272312,129.0,5
0.449425,135.61,1.6946664578199913,-97.0,4.333333333333333,0.4232141610987588,129.0,4
0.449425,133.58,1.7073824077163793,-99.0,5.0,0.432304630109346,129.0,3
0.449425,134.48,1.738259663417135,-92.0,8.0,0.448038562894222,129.0,4
0.449425,135.91,1.7200990893574855,-95.0,8.333333333333334,0.44198503820767215,129.0,4
0.449425,136.48,1.750976527995204,-90.0,8.666666666666666,0.4522777006938896,129.0,4
0.449425,133.91,1.7818539666301627,-88.0,9.0,0.4625703631792855,129.0,4
0.449425,132.71,1.7945715629546422,-92.0,9.666666666666666,0.4565167775112126,129.0,4
0.449425,133.09,1.7945715629546422,-92.0,9.666666666666666,0.4565167775112126,129.0,4
0.449425,134.02,1.8072898910341186,-90.0,8.0,0.35328702789662275,129.0,5
0.449425,136.88,1.838167695540556,-86.0,8.25,0.36100661622909436,129.0,5
0.449425,137.91,1.838167695540556,-86.0,8.25,0.36100661622909436,129.0,5
0.449425,138.09,1.8508867553741435,-84.0,11.666666666666666,0.48558202452471805,129.0,4
